datetime,avgMintTXGas_1d,sumMintGas_1d,mintTXCounts_1d,sumMinted_sETH2_1d,avgSellTXGas_1d,sumSellGas_1d,sellTXCounts_1d,sumSold_sETH2_1d,avgGasPricePaidOnSell_1d,mintsAvoidable_Full_Volume,mintsPotentiallyCrossableCoverage_Percentage,costOfImplementingMaxTheoriticalCross,gasSavingOnMaxTheoriticalCross,gasSavingOnMaxTheoriticalCross_PnL_in_ETH_100GWEI_GasPx,gasSavingOnMaxTheoriticalCross_PnL_in_ETH_AvgSellGasPx
2022-01-16,105242.0,947178,9,361.8732160119191,282150.8333333333,3385810.0,12.0,86.19354375062626,1386876580614.6667,False,0.23818713277687642,331556.488825412,474899.8872018639,0.658627531696812,0.658627531696812
2022-01-17,114032.54545454546,1254358,11,468.0384423335094,288024.44444444444,2592220.0,9.0,57.88482414843626,131728835592.66667,False,0.12367536277541356,129117.07873753176,191476.6701561508,0.02522299880283085,0.02522299880283085
2022-01-18,97316.6,973166,10,921.9926360153001,224225.0,2690700.0,12.0,52.84283541321696,112634621487.58333,False,0.057313728276176874,79780.70976043821,74433.3389122709,0.00838377095444064,0.00838377095444064
2022-01-19,103364.25,826914,8,265.02279694235426,245842.25,983369.0,4.0,4.70912295002069,78567177953.75,False,0.017768746705382418,8244.698471297443,9228.536207627762,0.0007250600464773155,0.0007250600464773155
2022-01-20,103975.5,831804,8,11.954315205689973,242209.375,1937675.0,8.0,37.47896890446026,131646790763.5,True,1.0,928000.0,1009675.0,0.13292047346413688,0.13292047346413688
2022-01-21,93191.5,372766,4,772.265485648594,225497.5,1803980.0,8.0,210.84779359440031,224318833575.0,False,0.27302501213985747,253367.21126578774,239164.4501342723,0.05364909048672621,0.05364909048672621
2022-01-22,99813.42857142857,698694,7,82.50320187549688,306969.5333333333,4604543.0,15.0,278.89020444777356,142379187521.73334,True,1.0,1740000.0,2864543.0,0.4078513049610686,0.4078513049610686
2022-01-23,103643.44444444444,932791,9,28.748411965463248,262602.8333333333,1575617.0,6.0,37.29060636917329,129702294215.0,True,1.0,696000.0,879617.0,0.11408834293051566,0.11408834293051566
2022-01-24,115168.2,575841,5,47.4556439190088,229182.41176470587,3896101.0,17.0,61.57090236223056,147966573310.35294,True,1.0,1972000.0,1924101.0,0.2847026316730234,0.2847026316730234
2022-01-25,102407.66666666667,614446,6,9.070997238662585,217384.2,2173842.0,10.0,41.98258835242393,89593628352.9,True,1.0,1160000.0,1013842.0,0.09083378335656082,0.09083378335656082
2022-01-26,99057.0,891513,9,18.77556167975415,269069.5,1076278.0,4.0,6.620323555150117,2614284800907.75,False,0.3526032226396118,163607.89530477987,215891.19595133624,0.5644010722253751,0.5644010722253751
2022-01-27,106759.66666666667,320279,3,15.133527935187326,282175.2,1410876.0,5.0,26.04908471071485,166352325026.4,True,1.0,580000.0,830876.0,0.13821815440863514,0.13821815440863514
2022-01-28,104995.0,734965,7,39.173569080455714,235335.2857142857,1647347.0,7.0,14.919063377815805,120557382288.85715,False,0.38084513941465575,309246.2532047005,318137.84467461443,0.03835386576099055,0.03835386576099055
2022-01-29,117853.28571428571,824973,7,291.5123227044445,286267.0,2576403.0,9.0,233.35886403298426,98255766529.11111,False,0.8005111477554234,835733.6382566621,1226705.684353854,0.12053090732180576,0.12053090732180576
2022-01-30,99076.72727272728,1089844,11,14.29663141023513,261617.0,2092936.0,8.0,20.31335420316242,80745684405.375,True,1.0,928000.0,1164936.0,0.09406355460845994,0.09406355460845994
2022-01-31,94685.44444444444,852169,9,54.06993369422597,352017.22222222225,6336310.0,18.0,138.70420064272315,122678806850.27777,True,1.0,2088000.0,4248310.0,0.5211776019301035,0.5211776019301035
2022-02-01,107908.5,863268,8,2555.06,269938.625,2159509.0,8.0,1193.7984030664595,110877740709.375,False,0.467229107365956,433588.6116356072,575396.8507831411,0.06379870282612406,0.06379870282612406
2022-02-02,97691.6,976916,10,458.035003254032,314052.28571428574,2198366.0,7.0,15.808764746182693,255318491323.42856,False,0.03451431579218183,28025.624423251647,47849.47392754395,0.01221685549380025,0.01221685549380025
2022-02-03,103671.5,414686,4,9.180749536670437,266854.5,3202254.0,12.0,22.066252211065606,107154166082.08333,True,1.0,1392000.0,1810254.0,0.19397625776675567,0.19397625776675567
2022-02-04,86824.0,347296,4,7.271229606981448,218291.2857142857,3056078.0,14.0,90.41394336200092,84224772689.14285,True,1.0,1624000.0,1432078.0,0.12061644402312231,0.12061644402312231
2022-02-05,112095.25,448381,4,38.65,257023.7857142857,3598333.0,14.0,13.704596608312508,74073563992.07143,False,0.35458205972348017,575841.2649909318,700063.0617200378,0.05185616600080467,0.05185616600080467
2022-02-06,103671.5,622029,6,6.902252567372871,236136.11111111112,2125225.0,9.0,33.47542511434796,49621404412.666664,True,1.0,1044000.0,1081225.0,0.05365190298608551,0.05365190298608551
2022-02-07,86824.0,173648,2,0.6472977704374326,197255.16666666666,1183531.0,6.0,45.22397035482898,107270870109.83333,True,1.0,696000.0,487531.0,0.052297874575517156,0.052297874575517156
2022-02-08,102912.42857142857,720387,7,2388.1164289742283,216040.2857142857,1512282.0,7.0,74.11016493277035,77443412672.71428,False,0.031032894390581708,25198.710245152346,21731.777349625343,0.0016829830013985806,0.0016829830013985806
2022-02-09,96191.71428571429,673342,7,66.5084262145357,228853.5,3203949.0,14.0,297.4789617101774,89437207884.07143,True,1.0,1624000.0,1579949.0,0.14130622715923077,0.14130622715923077
2022-02-10,93352.0,373408,4,40.247831249590185,192914.16666666666,1157485.0,6.0,14.555553918708961,80460745455.5,False,0.36164815511288373,251707.1159585671,166895.19886226914,0.01342851211340209,0.01342851211340209
2022-02-11,98721.2,987212,10,283.64961602097685,236432.85714285713,1655030.0,7.0,17.739156252180393,72477640507.0,False,0.06253897502497772,50781.64772028191,52722.23211530698,0.0038211829859798293,0.0038211829859798293
2022-02-12,110444.16666666667,662665,6,85.8374953508888,212082.85714285713,1484580.0,7.0,109.17785164550722,58805206696.85714,True,1.0,812000.0,672580.0,0.039551205920172174,0.039551205920172174
2022-02-13,95087.25,380349,4,56.50100716560826,183992.75,2207913.0,12.0,59.492867025863276,40708312842.833336,True,1.0,1392000.0,815913.0,0.03321444165653467,0.03321444165653467
2022-02-14,97370.57142857143,681594,7,208.9765828865582,249339.54545454544,2742735.0,11.0,660.6973686998876,51136026491.72727,True,1.0,1276000.0,1466735.0,0.0750029998163436,0.0750029998163436
2022-02-15,120519.0,120519,1,0.0705462792782332,220267.0,1762136.0,8.0,43.780502603024026,70801015275.5,True,1.0,928000.0,834136.0,0.059057675677844465,0.059057675677844465
2022-02-16,101775.75,407103,4,5.523569962760576,182515.0,1095090.0,6.0,383.6809037101546,116037426639.66667,True,1.0,696000.0,399090.0,0.046309376597624574,0.046309376597624574
2022-02-17,91176.0,547056,6,16.54964109123542,256923.16666666666,1541539.0,6.0,19.227335272654184,47358331982.333336,True,1.0,696000.0,845539.0,0.040043316666010145,0.040043316666010145
2022-02-18,110199.5,440798,4,0.1683879533375309,371561.3333333333,1114684.0,3.0,2.643690824607912,103318190012.0,True,1.0,348000.0,766684.0,0.0792124031911602,0.0792124031911602
2022-02-19,84928.25,339713,4,11.994065667669123,225309.0,901236.0,4.0,5.1487717019820565,55930247377.5,False,0.42927659766453885,199184.34131634602,187695.18245645234,0.010497837986354378,0.010497837986354378
2022-02-20,109287.33333333333,327862,3,3.0578751735334704,274437.5,4391000.0,16.0,91.77397715552137,46041164798.375,True,1.0,1856000.0,2535000.0,0.11671435276388063,0.11671435276388063
2022-02-21,103587.33333333333,310762,3,11.75,233563.75,934255.0,4.0,18.13630802179339,86095108121.75,True,1.0,464000.0,470255.0,0.04048665506979355,0.04048665506979355
2022-02-22,101690.2,508451,5,154.69280893661747,319471.6,1597358.0,5.0,54.27352113012493,59323121223.0,False,0.35084708528605557,203491.30946591223,356937.0889924509,0.021174622199283906,0.021174622199283906
2022-02-23,99880.0,199760,2,26.0,298673.375,2389387.0,8.0,28.200210734843225,201984418464.375,True,1.0,928000.0,1461387.0,0.2951774033463976,0.2951774033463976
2022-02-24,99236.0,396944,4,58.38510537823669,249906.9,2499069.0,10.0,43.525795174182186,60182097221.1,False,0.7454948465402038,864774.0219866364,998269.0386617441,0.06007792433755512,0.06007792433755512
2022-02-25,105986.57142857143,741906,7,75.59971173580045,253067.66666666666,1518406.0,6.0,4.416538161232917,48877844042.666664,False,0.058420039704218246,40660.3476341359,48044.991172987306,0.00234833558558457,0.00234833558558457
2022-02-26,90554.28571428571,633880,7,4.685459576544709,222141.44444444444,1999273.0,9.0,44.77135006238488,42543641456.333336,True,1.0,1044000.0,955273.0,0.04064079200491592,0.04064079200491592
2022-02-27,110776.18181818182,1218538,11,353.486939550466,340641.0,1362564.0,4.0,2.7622326794630028,26072924311.25,False,0.007814242537435104,3625.808537369888,7021.597031407837,0.0001830735679439942,0.0001830735679439942
2022-02-28,103671.5,622029,6,12.484158694960346,333690.6923076923,4337979.0,13.0,39.55809311310688,52394565044.15385,True,1.0,1508000.0,2829979.0,0.14827551878908946,0.14827551878908946
2022-03-01,102959.18181818182,1132551,11,14.65077042744712,255634.6,2556346.0,10.0,45.74362411852157,50865085278.2,True,1.0,1160000.0,1396346.0,0.07102525836787345,0.07102525836787345
2022-03-02,97241.875,777935,8,60.107875821606456,313002.7894736842,5947053.0,19.0,16.431176998996275,45360062972.26316,False,0.2733614651058739,602488.6690933461,1023206.4520489365,0.04641270909856572,0.04641270909856572
2022-03-03,100302.0,501510,5,7.386835950887245,244562.16666666666,1467373.0,6.0,23.858774346599755,43397485209.166664,True,1.0,696000.0,771373.0,0.033475648358250516,0.033475648358250516
2022-03-04,89828.0,269484,3,0.6918587028444922,300127.625,2401021.0,8.0,68.87340758109808,51447581860.875,True,1.0,928000.0,1473021.0,0.07578336848028795,0.07578336848028795
2022-03-05,93493.69230769231,1215418,13,846.1989346236,233219.375,1865755.0,8.0,4.75613343663211,30463916823.25,False,0.005620585469949449,5215.903316113089,5270.732127372446,0.00016056714512590573,0.00016056714512590573
2022-03-06,92355.66666666667,277067,3,15.054055158147902,285528.53846153844,3711871.0,13.0,89.39065861986157,23136415434.23077,True,1.0,1508000.0,2203871.0,0.050989675019453604,0.050989675019453604
2022-03-07,98055.66666666667,294167,3,0.6878442513948947,269021.75,4304348.0,16.0,42.70398331396886,33683609275.8125,True,1.0,1856000.0,2448348.0,0.08246919740321698,0.08246919740321698
2022-03-08,95098.66666666667,570592,6,42.67156254126374,237749.125,1901993.0,8.0,28.874418169445775,28896720505.125,False,0.6766665303508392,627946.5401655788,659068.4638960048,0.01904491719494492,0.01904491719494492
2022-03-09,101451.66666666667,1521775,15,122.06166317257437,287004.0,1722024.0,6.0,6.730893348169986,28816410245.166668,False,0.055143385508795266,38379.7963141215,56578.436973276155,0.0016303874508522317,0.0016303874508522317
2022-03-10,95528.0,286584,3,1.6232685017206832,252246.06666666668,3783691.0,15.0,7.783317975842766,28187835634.333332,True,1.0,1740000.0,2043691.0,0.05760722599536632,0.05760722599536632
2022-03-11,91176.0,547056,6,29.438924946069616,291432.8,1457164.0,5.0,2.7339270842487338,25107222691.2,False,0.09286776229964674,53863.302133795114,81460.25784980736,0.0020452408343176864,0.0020452408343176864
2022-03-12,100273.14285714286,701912,7,435.05338035799383,248680.96666666667,7460429.0,30.0,156.7955988093548,35641363397.86667,False,0.3604054258360937,1254210.881909606,1434568.2087553367,0.05112996684727561,0.05112996684727561
2022-03-13,120519.0,361557,3,5.171920047249304,293895.75,3526749.0,12.0,21.84166324844666,20630189956.75,True,1.0,1392000.0,2134749.0,0.044040277379982104,0.044040277379982104
2022-03-14,97627.0,390508,4,2.5900982396610455,271248.0,1627488.0,6.0,10.96920533330174,21312604704.333332,True,1.0,696000.0,931488.0,0.019852435530830048,0.019852435530830048
2022-03-15,103635.42857142857,725448,7,7.757082262905319,262720.94444444444,4728977.0,18.0,40.21946314680455,22874089081.555557,True,1.0,2088000.0,2640977.0,0.060409943160339354,0.060409943160339354
2022-03-16,114819.0,344457,3,5.0,193216.5,772866.0,4.0,1.550683201269044,29108280363.0,False,0.31013664025380877,143903.40107776728,95790.6635286329,0.0027883014901492454,0.0027883014901492454
2022-03-17,91784.11111111111,826057,9,49.75118211587895,201209.9090909091,2213309.0,11.0,292.36721289330376,46941709292.27273,True,1.0,1276000.0,937309.0,0.04399888659503086,0.04399888659503086
2022-03-18,116660.66666666667,699964,6,46.5974,237811.2,1189056.0,5.0,10.908631931212012,52091348953.2,False,0.23410387556413045,135780.24782719565,142582.37003558702,0.007427307992098051,0.007427307992098051
2022-03-19,101775.75,407103,4,20.862343702407195,271059.7,2710597.0,10.0,17.374781188516444,26364977532.0,False,0.8328297834778583,966082.5488343156,1291383.3637714167,0.03404729337103198,0.03404729337103198
2022-03-20,100181.42857142857,701270,7,2.7356299418717027,219235.2142857143,3069293.0,14.0,6.718041324203547,18401383324.5,True,1.0,1624000.0,1445293.0,0.02659539050921658,0.02659539050921658
2022-03-21,99206.63636363637,1091273,11,45.55323060409681,364765.5,4377186.0,12.0,16.21903417145147,34661660422.833336,False,0.35604575035327607,495615.6844917603,1062862.7893140947,0.036840589079270604,0.036840589079270604
2022-03-22,109287.33333333333,655724,6,5.079235435106266,233811.4,2338114.0,10.0,49.23394540790312,35041201036.0,True,1.0,1160000.0,1178114.0,0.041282529517326104,0.041282529517326104
2022-03-23,106640.58333333333,1279687,12,13.080035367286344,296401.8,1482009.0,5.0,2.9381725746815843,25461908297.0,False,0.22463032340341094,130285.58757397835,202618.5733827873,0.005159055534741495,0.005159055534741495
2022-03-24,111147.375,889179,8,17.028511871166117,217482.4,1087412.0,5.0,7.7704874516041755,48895288510.2,False,0.45632216780855145,264666.85732895986,231543.3438120727,0.011321378598307726,0.011321378598307726
2022-03-25,95247.75,380991,4,16.24601235614037,381945.75,4583349.0,12.0,10.398877044951805,89757263278.75,False,0.6400879684805502,891002.4521249258,2042744.0981224352,0.18335111982628813,0.18335111982628813
2022-03-26,110454.57894736843,2098637,19,235.26558867815694,328366.0,3283660.0,10.0,5.137765359808748,23563421549.9,False,0.02183815061384606,25332.25471206143,46376.80693260033,0.0010927962518911866,0.0010927962518911866
2022-03-27,99638.25,797106,8,527.6391637945832,212709.83333333334,1276259.0,6.0,9.339708291668046,23147881190.166668,False,0.01770093831644407,12319.853068245075,10271.128766561518,0.00023775486837726914,0.00023775486837726914
2022-03-28,103671.5,1036715,10,60.28886919273893,311066.61904761905,6532399.0,21.0,86.75296108366531,41509257370.28571,True,1.0,2436000.0,4096399.0,0.170038480382381,0.170038480382381
2022-03-29,107602.22222222222,968420,9,12.254501130128308,290859.6,4362894.0,15.0,50.99319042896254,43757035619.8,True,1.0,1740000.0,2622894.0,0.1147700661849597,0.1147700661849597
2022-03-30,109502.22222222222,985520,9,7006.50142536058,243039.54545454544,2673435.0,11.0,13.095959700487393,36526854244.72727,False,0.0018691153980338238,2384.991247891159,2611.9672762513965,9.540694799163205e-05,9.540694799163205e-05
2022-03-31,95644.14285714286,669509,7,35.592480957533546,200738.8,1003694.0,5.0,54.55535120247505,62910137744.8,True,1.0,580000.0,423694.0,0.026654647901645293,0.026654647901645293
2022-04-01,97563.875,780511,8,6006.407115964608,260731.7142857143,1825122.0,7.0,6.440354322575805,59929170528.42857,False,0.0010722473848730294,870.6648765168999,1086.3174150573332,6.510210161497264e-05,6.510210161497264e-05
2022-04-02,106437.33333333333,638624,6,2.708525902164081,245164.55555555556,2206481.0,9.0,128.91886542519222,50262388786.666664,True,1.0,1044000.0,1162481.0,0.058429071979113054,0.058429071979113054
2022-04-03,97833.7,978337,10,4.32967339141483,263543.1,2635431.0,10.0,19.189992463545597,47067777738.5,True,1.0,1160000.0,1475431.0,0.06944525837649279,0.06944525837649279
2022-04-04,98885.0,494425,5,1.888931270235989,260988.7,2609887.0,10.0,161.82868625500197,65853997104.8,True,1.0,1160000.0,1449887.0,0.09548085430028716,0.09548085430028716
2022-04-05,99880.0,199760,2,2.105867998848039,205975.25,823901.0,4.0,2.1389936792424846,73895320485.5,True,1.0,464000.0,359901.0,0.026594999738051937,0.026594999738051937
2022-04-06,94064.72727272728,1034712,11,1415.3371060620618,405053.5714285714,2835375.0,7.0,6.396308543494926,56635121509.42857,False,0.004519282732077577,3669.6575784469924,9144.203698017467,0.0005178830875441853,0.0005178830875441853
2022-04-07,114775.625,918205,8,3.1584758018599146,200238.33333333334,1201430.0,6.0,11.87377643115667,51585706420.833336,True,1.0,696000.0,505430.0,0.026072963596281792,0.026072963596281792
2022-04-08,105261.61538461539,1368401,13,35.771925794150306,219606.41666666666,2635277.0,12.0,48.66341655486816,52127282904.583336,True,1.0,1392000.0,1243277.0,0.06480865190776165,0.06480865190776165
2022-04-09,100302.0,501510,5,0.3996945343848072,320488.6,3204886.0,10.0,4.618950368946099,30458292877.9,True,1.0,1160000.0,2044886.0,0.06228373668991742,0.06228373668991742
2022-04-10,104995.0,734965,7,1.1019037979732198,272171.4285714286,3810400.0,14.0,50.31761164407742,25440789119.714287,True,1.0,1624000.0,2186400.0,0.05562374133134332,0.05562374133134332
2022-04-11,94978.85714285714,664852,7,0.62539,343768.73333333334,5156531.0,15.0,245.00047733622077,38424252609.2,True,1.0,1740000.0,3416531.0,0.13127765019116266,0.13127765019116266
2022-04-12,94978.85714285714,664852,7,13.01163159699373,361269.5,722539.0,2.0,2.1225004528757836,55392954406.0,False,0.16312331294148968,37844.60860242561,80018.34680700541,0.004432452636323947,0.004432452636323947
2022-04-13,85106.33333333333,765957,9,3.3804414552017032,248110.66666666666,1488664.0,6.0,30.295506159031937,49348603558.5,True,1.0,696000.0,792664.0,0.03911686149109484,0.03911686149109484
2022-04-14,103331.125,826649,8,0.6634696230517904,195914.11111111112,1763227.0,9.0,7.708518691907252,54834219096.0,True,1.0,1044000.0,719227.0,0.03943825089775879,0.03943825089775879
2022-04-15,110907.33333333333,998166,9,77.30713539629599,217545.4,2175454.0,10.0,63.52837532648037,39783519828.8,False,0.8217659987117334,953248.5585056107,834465.5704558246,0.033197977568680204,0.033197977568680204
2022-04-16,114144.71428571429,1598026,14,9.49859216860525,239228.76923076922,3109974.0,13.0,257.33065118016793,28388788918.153847,True,1.0,1508000.0,1601974.0,0.04547810173837059,0.04547810173837059
2022-04-17,110813.07142857143,1551383,14,23.810872435930158,277748.3333333333,3332980.0,12.0,75.99712953504192,21694902970.583332,True,1.0,1392000.0,1940980.0,0.04210937276784284,0.04210937276784284
2022-04-18,116928.16666666667,701569,6,2.900443742074507,186737.0,1120422.0,6.0,8.509240298726407,25034954361.333332,True,1.0,696000.0,424422.0,0.010625385399945815,0.010625385399945815
2022-04-19,122341.5,489366,4,15.256127960445184,214276.0,857104.0,4.0,151.54312166513088,39992041405.0,True,1.0,464000.0,393104.0,0.01572103144447112,0.01572103144447112
2022-04-20,99675.66666666667,598054,6,55.19495316663188,239195.5,956782.0,4.0,13.539327663359089,52686476881.75,False,0.24530010239313493,113819.24751041461,120879.47505749382,0.006368713668094724,0.006368713668094724
2022-04-21,121734.0,243468,2,1.5538572411711915,204084.25,816337.0,4.0,10.549421235788,64228310731.5,True,1.0,464000.0,352337.0,0.022630010318204517,0.022630010318204517
2022-04-22,121560.42857142857,850923,7,34.03610217893641,305067.77777777775,2745610.0,9.0,23.769705097306154,51818323841.44444,False,0.6983674268088277,729095.5935884161,1188348.997132169,0.06157825317005047,0.06157825317005047
2022-04-23,115235.6,1152356,10,53.305492291333145,258067.77777777778,2322610.0,9.0,61.86142490185227,32842149415.88889,True,1.0,1044000.0,1278610.0,0.04199230066464969,0.04199230066464969
2022-04-24,98197.15384615384,1276563,13,113.22758362423181,296503.21428571426,4151045.0,14.0,22.816777507340397,23049684806.0,False,0.2015125358769679,327256.3582641959,509231.2462252123,0.011737619718857721,0.011737619718857721
2022-04-25,98339.35714285714,1376751,14,197.81660008810124,309468.3333333333,2785215.0,9.0,135.9606923706267,46605602686.44444,False,0.687306789774337,717548.2885244079,1196748.8919569221,0.055775203373986934,0.055775203373986934
